Plant_ID,Date,Month,Recorder,Height_cm,Leaf_number,canopy_x,canopy_y,Quadrant,Notes,Entry_Notes
J6.EROBOT,2023-05-26,May,BW,NA,NA,NA,NA,NA,,
A2.EROCIC,2023-05-26,May,BW,74,746,140,114,CR,IIII/ + 46,
A4.EROCIC,2023-05-26,May,BW,28,6,24,8,TR,,
A6.EROCIC,2023-05-26,May,BW,37,89,81,40,BR,,
A7.EROCIC,2023-05-26,May,BW,NA,NA,NA,NA,NA,,
B3.EROCIC,2023-05-26,May,BW,5,13,46,28,CL,,
B6.EROCIC,2023-05-26,May,BW,45,357,167,115,TL,,
B8.EROCIC,2023-05-26,May,BW,31,88,104,88,TR,,
C2.EROCIC,2023-05-26,May,BW,NA,NA,NA,NA,NA,,
C6.EROCIC,2023-05-26,May,BW,NA,NA,NA,NA,NA,,
C7.EROCIC,2023-05-26,May,BW,NA,NA,NA,NA,NA,,
D3.EROCIC,2023-05-27,May,BW,NA,NA,NA,NA,CR,dead,
D5.EROCIC,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
D7.EROCIC,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
D8.EROCIC,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
E2.EROCIC,2023-05-27,May,BW,23.25,38,44.5,25,CR,,
E4.EROCIC,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
E5.EROCIC,2023-05-27,May,BW,23.5,120,67,68,TC,,
E6.EROCIC,2023-05-27,May,BW,13.75,1,9,6.5,TL,,
F2.EROCIC,2023-05-27,May,BW,36,55,64,41,BL,,
F6.EROCIC,2023-05-27,May,BW,27,208,106,65,BR,,
F7.EROCIC,2023-05-27,May,BW,2,4,2,1.5,TL,,
G3.EROCIC,2023-05-27,May,BW,25,81,106,63,C,,
G4.EROCIC,2023-05-27,May,BW,22.5,183,98,90,TR,,
H1.EROCIC,2023-05-27,May,BW,31.5,54,101,30,TL,,
H3.EROCIC,2023-05-27,May,BW,37,255,124,144,TR,,
H8.EROCIC,2023-05-27,May,BW,NA,NA,NA,NA,TL,dead!,
I2.EROCIC,2023-05-27,May,BW,33,439,127,128,CR,IIII,
I3.EROCIC,2023-05-27,May,BW,43,91,110,72,TR,,
J4.EROCIC,2023-05-27,May,BW,9,4,12.5,5,BR,,
J5.EROCIC,2023-05-27,May,BW,17.25,51,90,31,CR,,
J7.EROCIC,2023-05-27,May,BW,30.5,8,19.5,6,BR,,
J8.EROCIC,2023-05-27,May,BW,9,1,12.5,3.5,CB,,
A2.ESCCAL,2023-05-27,May,BW,20.5,72,53,69,CB,,
A4.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
A6.ESCCAL,2023-05-27,May,BW,43,99,98,56,BR,,
A7.ESCCAL,2023-05-27,May,BW,26,5,14,4,C,,
B3.ESCCAL,2023-05-27,May,BW,52,647,102,80,L,,
B4.ESCCAL,2023-05-27,May,BW,11,101,71,61,C,,
B6.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,C,"skip, not found",
B8.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,TR,dead,
C2.ESCCAL,2023-05-27,May,BW,19.5,22,48.5,18,BL,,
C3.ESCCAL,2023-05-27,May,BW,23,64,59,72,BL,,
C6.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,NA,dead,
C7.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
C8.ESCCAL,2023-05-27,May,BW,16.5,8,16,11,BL,,
D1.ESCCAL,2023-05-27,May,BW,34.5,43,43,16.5,TC,,
D3.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,BR,,
D5.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
D7.ESCCAL,2023-05-27,May,BW,44,43,56,41,TR,,
D8.ESCCAL,2023-05-27,May,BW,34,67,47,35,BL,,
E1.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,BR,dead,
E2.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
E3.ESCCAL,2023-05-27,May,BW,7,6,5.5,4.75,C/TL,,
E4.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
A1.ESCCAL,2023-05-27,May,BW,39,52,97,52,C,,
E5.ESCCAL,2023-05-27,May,BW,36,47,41,23,TL,,
E6.ESCCAL,2023-05-27,May,BW,35,75,55,40.5,BR,,
F1.ESCCAL,2023-05-27,May,BW,14,9,13,16,C,,
F2.ESCCAL,2023-05-27,May,BW,18.5,10,9,7,CB,,
F6.ESCCAL,2023-05-27,May,BW,45,70,21,22,BR,,
F7.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
G3.ESCCAL,2023-05-27,May,BW,43,92,99,89,TR,,
G4.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
G6.ESCCAL,2023-05-27,May,BW,24,31,23.5,24,TL,,
G7.ESCCAL,2023-05-27,May,BW,3,2,5.5,3,C,,
H1.ESCCAL,2023-05-27,May,BW,40.5,24,31,16,C,,
H2.ESCCAL,2023-05-27,May,BW,18,38,20,29,BR,,
H3.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
H6.ESCCAL,2023-05-27,May,BW,23,4,7,3.5,TR/CR,,
H8.ESCCAL,2023-05-27,May,BW,34,84,69,57,TR,,
I2.ESCCAL,2023-05-27,May,BW,29.5,57,39,35.5,BR,,
I3.ESCCAL,2023-05-27,May,BW,51,98,58,35,TL,very red,
I5.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,NA,"skip, not found",
I6.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,NA,"skip, not found",
I8.ESCCAL,2023-05-27,May,BW,18,25,20.5,17.5,BR,,
J2.ESCCAL,2023-05-27,May,BW,23.5,118,72,56,BR,,
J4.ESCCAL,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
J5.ESCCAL,2023-05-27,May,BW,36,91,97,84,CR,,
J7.ESCCAL,2023-05-27,May,BW,29,46,40,37,BL,,
J8.ESCCAL,2023-05-27,May,BW,43,99,87,69,TL,,
A1.GALPAR,2023-05-27,May,BW,14.5,135,9,7,CB,,
B4.GALPAR,2023-05-27,May,BW,14,180,34,21.5,TL,,
C3.GALPAR,2023-05-27,May,BW,23.5,710,53.5,13,BR,,
C8.GALPAR,2023-05-27,May,BW,NA,NA,NA,NA,C/BL,dead,
D1.GALPAR,2023-05-27,May,BW,10,262,21.5,7,BL,,
E1.GALPAR,2023-05-27,May,BW,21,384,14,10,C,,
E3.GALPAR,2023-05-27,May,BW,NA,NA,NA,NA,CB,not found,
F1.GALPAR,2023-05-27,May,BW,4,146,20,15,CT,,
G6.GALPAR,2023-05-27,May,BW,22,444,14,13.75,BC,,
G7.GALPAR,2023-05-27,May,BW,20,194,31,20.5,C,,
H2.GALPAR,2023-05-27,May,BW,18,216,11,12.5,BR,,
H6.GALPAR,2023-05-27,May,BW,10,82,13,6,TR/C,,
I5.GALPAR,2023-05-27,May,BW,13,136,4,6.5,BL/CL,,
I6.GALPAR,2023-05-27,May,BW,8,35,21,14,LC,dying,
I8.GALPAR,2023-05-27,May,BW,15,116,16,16,CR,,
J2.GALPAR,2023-05-27,May,BW,14,111,6.75,5,BL,,
A3.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
B1.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
B7.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
C4.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
C5.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
D2.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
D6.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
E8.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
F3.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
F8.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
G1.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
G8.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
H5.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
I1.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
I4.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
J1.GERDIS,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
A5.HOLVIR,2023-05-27,May,BW,48.5,1402,21,14.5,BR,,
A8.HOLVIR,2023-05-27,May,BW,26.5,816,14,8.5,TL,,
B2.HOLVIR,2023-05-27,May,BW,53.5,9800,44,32,BR,,
B5.HOLVIR,2023-05-27,May,BW,37,707,16,10,CT,,
C1.HOLVIR,2023-05-27,May,BW,47,6019,39,48,BR,,
D4.HOLVIR,2023-05-27,May,BW,52,27950,40,51,TR,,
E7.HOLVIR,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
F4.HOLVIR,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
F5.HOLVIR,2023-05-27,May,BW,42,2535,29,16,NO L,,
G2.HOLVIR,2023-05-27,May,BW,52,3516,20,26,TL,,
G5.HOLVIR,2023-05-27,May,BW,26.5,540,17,10,TR,,
H4.HOLVIR,2023-05-27,May,BW,55.5,9896,36,41,BR,,
H7.HOLVIR,2023-05-27,May,BW,13,47,4.5,4.5,C,,
I7.HOLVIR,2023-05-27,May,BW,44,2721,22,24,TR,,
J3.HOLVIR,2023-05-27,May,BW,27.5,380,10,6,NO L,,
J6.HOLVIR,2023-05-27,May,BW,NA,NA,NA,NA,NA,,
A1.HYPGLA,2023-05-24,May,AL,42,24,46,52,BL,,
B4.HYPGLA,2023-05-24,May,AL,41,21,40,45,C,,
C3.HYPGLA,2023-05-24,May,AL,44,10,10,9,TR,,
C8.HYPGLA,2023-05-24,May,AL,35,13,14,7,TL,,
D1.HYPGLA,2023-05-24,May,AL,53,13,30,25,BR,,
E1.HYPGLA,2023-05-24,May,AL,29,12,11,8,BL,,
E3.HYPGLA,2023-05-24,May,AL,38,10,30,10,CB,,
F1.HYPGLA,2023-05-24,May,AL,51,37,56,59,BL,,
G6.HYPGLA,2023-05-24,May,AL,42,36,52,47,BL,,
G7.HYPGLA,2023-05-24,May,AL,37.5,23,38,43,BL,,
H2.HYPGLA,2023-05-24,May,AL,48,9,5,7,CR,one stem,
H6.HYPGLA,2023-05-24,May,AL,39,12,34,18,TR,,
I5.HYPGLA,2023-05-24,May,AL,NA,NA,NA,NA,CR,"skipped, covered in dirt",
I6.HYPGLA,2023-05-24,May,AL,9,19,32,37,TR,,
I8.HYPGLA,2023-05-24,May,AL,36,20,12,8,CL,,
J2.HYPGLA,2023-05-27,May,BW,56,31,99,90,TR,,
A3.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
A5.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
A8.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
B1.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
B2.LUPBIC,2023-05-28,May,BW,37.5,166,57,38,BR,,
B5.LUPBIC,2023-05-28,May,BW,38.5,81,21,16,TR,,
B7.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
C1.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
C4.LUPBIC,2023-05-28,May,BW,4,14,24,11,TL,,
C5.LUPBIC,2023-05-28,May,BW,5,3,7.5,3,BR,need - tp,
D2.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
D4.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
D6.LUPBIC,2023-05-28,May,BW,15.25,5,6,3.5,BL,,
E7.LUPBIC,2023-05-28,May,BW,13.5,40,15.5,10,BL,,
E8.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
F3.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
F4.LUPBIC,2023-05-28,May,BW,16.5,90,24.5,17.5,BL,,
F5.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
F8.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
G1.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
G2.LUPBIC,2023-05-28,May,BW,33,101,35,16,TL,,
G5.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
G8.LUPBIC,2023-05-28,May,BW,24.75,25,11,8,CB,,
H4.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
H5.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
H7.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
I1.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
I4.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
I7.LUPBIC,2023-05-28,May,BW,22.5,29,14,14,CL,,
J1.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
J3.LUPBIC,2023-05-28,May,BW,27,230,38.5,42.5,TC,,
J6.LUPBIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
A2.LUPMIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
A4.LUPMIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
B8.LUPMIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
C6.LUPMIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
C7.LUPMIC,2023-05-28,May,BW,65,237,75,72,CB,,
D3.LUPMIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
D5.LUPMIC,2023-05-28,May,BW,52,186,70,67,BC,,
E2.LUPMIC,2023-05-28,May,BW,46.5,133,54,53,CR,dying,
E4.LUPMIC,2023-05-28,May,BW,45,59,43,26.5,TR,,
F2.LUPMIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,dead,
F7.LUPMIC,2023-05-28,May,BW,42,105,41.5,29,TR,,
G4.LUPMIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
H3.LUPMIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
I3.LUPMIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
J4.LUPMIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
J7.LUPMIC,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
F2.LUPSUC,2023-05-17,May,BW,26,15,13,7.5,TR,,
A1.MADGRA,2023-05-28,May,BW,100,1102,104,66,TL,branches broken,
A3.MADGRA,2023-05-28,May,BW,125,427,29,33,TR,,
B1.MADGRA,2023-05-28,May,BW,78,1728,63,50,BL,,
B4.MADGRA,2023-05-28,May,BW,80,193,60,43,TR,damaged,
B7.MADGRA,2023-05-28,May,BW,87,329,75,47,LC,,
C3.MADGRA,2023-05-28,May,BW,88,855,112,60,TR,,
C4.MADGRA,2023-05-28,May,BW,106,1311,130,112,TR,,
C5.MADGRA,2023-05-28,May,BW,112,1765,48,50,C,,
C8.MADGRA,2023-05-28,May,BW,NA,NA,NA,NA,NA,wrong pl,
D1.MADGRA,2023-05-28,May,BW,109,910,74,60,BR,,
D2.MADGRA,2023-05-28,May,BW,101,700,84,57,CR,,
D6.MADGRA,2023-05-28,May,BW,105,1887,108,77,BL,,
E1.MADGRA,2023-05-28,May,BW,81.5,195,28,20,CL,,
E3.MADGRA,2023-05-28,May,BW,31,450,38,36,CB,,
E8.MADGRA,2023-05-28,May,BW,103,659,99,67,CR,,
F1.MADGRA,2023-05-28,May,BW,85,832,106,59,C,,
F3.MADGRA,2023-05-28,May,BW,99,1599,72,49,CL,,
F8.MADGRA,2023-05-28,May,BW,105,429,49,40,TR,,
G1.MADGRA,2023-05-28,May,BW,110,290,62,44,TR,rust,
G6.MADGRA,2023-05-28,May,BW,NA,NA,NA,NA,NA,wrong pl,
G7.MADGRA,2023-05-28,May,BW,49,38,17,11,TR,,
G8.MADGRA,2023-05-28,May,BW,48,20,14,9,TL,,
H2.MADGRA,2023-05-28,May,BW,91,360,24,17.5,CR,,
H5.MADGRA,2023-05-28,May,BW,112,512,49,47,TR,,
H6.MADGRA,2023-05-28,May,BW,103,698,76,30,TR,,
I1.MADGRA,2023-05-28,May,BW,NA,NA,NA,NA,NA,dead,
I4.MADGRA,2023-05-28,May,BW,133,687,56,42,CR,,
I5.MADGRA,2023-05-28,May,BW,107,564,56,55,NO L,herbivory,
I6.MADGRA,2023-05-28,May,BW,107,495,41,47,TR,herbivory,
I8.MADGRA,2023-05-28,May,BW,105,542,75,68,BR,herbivory,
J1.MADGRA,2023-05-28,May,BW,112,790,77,59,BL,,
J2.MADGRA,2023-05-28,May,BW,94,1083,107,68,TR,,
A5.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
A6.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
A7.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
A8.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
B2.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
B3.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
B5.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
B6.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
C1.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
C2.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
D4.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
D7.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
D8.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
E5.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
E6.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
E7.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
F4.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
F5.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
F6.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
G2.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
G3.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
G5.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
H1.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
H4.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
H7.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
H8.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
I2.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
I7.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
J3.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
J5.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
J6.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
J8.MICCAL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
A2.MIRMUL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
A4.MIRMUL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
B8.MIRMUL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
C6.MIRMUL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
C7.MIRMUL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
D3.MIRMUL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
D5.MIRMUL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
E2.MIRMUL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
E4.MIRMUL,2023-05-28,May,BW,NA,NA,NA,NA,NA,,
F2.MIRMUL,2023-05-17,May,BW,3,2,2.5,1.75,CR,,
F7.MIRMUL,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
G4.MIRMUL,2023-05-17,May,BW,NA,NA,NA,NA,NA,not found,
H3.MIRMUL,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
I3.MIRMUL,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
J4.MIRMUL,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
J7.MIRMUL,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
A2.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
A4.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
B8.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
C6.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
C7.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
D3.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
D5.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
E2.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
E4.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
F2.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
F7.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
G4.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
H3.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
I3.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
J4.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
J7.PHATAN,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
A5.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
A8.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
B2.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
B5.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
C1.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
D4.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
E7.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
F4.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
F5.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
G2.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
G5.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
H4.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
H7.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
I7.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
J3.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
J6.PLAERE,2023-05-17,May,BW,NA,NA,NA,NA,NA,,
A6.STIPUL,2023-05-24,May,AL,27,8,17,4,TR,in flower,
A7.STIPUL,2023-05-24,May,AL,16,16,5,7,TL,,
B3.STIPUL,2023-05-24,May,AL,NA,NA,NA,NA,NA,dead? On right,
B6.STIPUL,2023-05-28,May,BW,14,4,28,6,C,,
C2.STIPUL,2023-05-28,May,BW,45,10,40,30,TR,droopy,
D7.STIPUL,2023-05-28,May,BW,9,14,5,7,TL,,
D8.STIPUL,2023-05-28,May,BW,28.5,9,12,12,TL,in flower,
E5.STIPUL,2023-05-28,May,BW,24,9,4,3,CB,in flower,
E6.STIPUL,2023-05-28,May,BW,9,10,7,11,BL,,
F6.STIPUL,2023-05-28,May,BW,30,5,13,4,BR,,
G3.STIPUL,2023-05-28,May,BW,17,7,7,5,CR,,
H1.STIPUL,2023-05-28,May,BW,16,7,3,4,TL,,
H8.STIPUL,2023-05-28,May,BW,36,14,6,12,BL,,
I2.STIPUL,2023-05-28,May,BW,15,9,5,16,C,,
J5.STIPUL,2023-05-28,May,BW,10.5,3,10,7,BR,,
J8.STIPUL,2023-05-28,May,BW,NA,NA,NA,NA,NA,not found,
A3.TORARV,2023-05-19,May,KC,60,14,21,19,BL,,
B1.TORARV,2023-05-28,May,BW,13.5,6,38,11,BC,broken,
B7.TORARV,2023-05-28,May,BW,73,15,22,14,BR,,
C4.TORARV,2023-05-28,May,BW,95,39,40,37,BL,,
C5.TORARV,2023-05-28,May,BW,NA,NA,NA,NA,NA,not found,
D2.TORARV,2023-05-28,May,BW,36,9,36,10,BL,,
D6.TORARV,2023-05-28,May,BW,25,8,45,11,CL,,
E8.TORARV,2023-05-28,May,BW,35,5,21.5,7.5,CR,,
F3.TORARV,2023-05-28,May,BW,50,12,30,10,CL,,
F8.TORARV,2023-05-19,May,KC,42,12,18,11.5,BR,,
G1.TORARV,2023-05-19,May,KC,75,41,30,22.5,TR,,
G8.TORARV,2023-05-23,May,BW,NA,NA,NA,NA,NA,not found,
H5.TORARV,2023-05-23,May,BW,72,14,27.5,22,TR,,
I1.TORARV,2023-05-23,May,BW,34,33,33,43,BR,,
I4.TORARV,2023-05-23,May,BW,47,8,27,17,CR,,
J1.TORARV,2023-05-23,May,BW,47,8,10.5,12,BL,,
A3.TRIHIR,2023-05-23,May,BW,NA,NA,NA,NA,NA,dead,
A5.TRIHIR,2023-05-23,May,BW,37,53,58,46,BL,,
A8.TRIHIR,2023-05-23,May,BW,32,114,76,62,TR,,
B1.TRIHIR,2023-05-23,May,BW,NA,NA,NA,NA,NA,dead,
B2.TRIHIR,2023-05-23,May,BW,28,152,108,82,BR,,
B5.TRIHIR,2023-05-29,May,BW,45,21,70,82,C,,
B7.TRIHIR,2023-05-29,May,BW,NA,NA,NA,NA,NA,"done, sac",
C1.TRIHIR,2023-05-29,May,BW,27.5,8,22,11,BR,,
C4.TRIHIR,2023-05-29,May,BW,11.75,13,38.5,16,BL,,
C5.TRIHIR,2023-05-29,May,BW,31.5,12,24.5,12,CR,,
D2.TRIHIR,2023-05-29,May,BW,17.5,49,53,47,BL,,
D4.TRIHIR,2023-05-29,May,BW,30,67,52,38.5,C,,
D6.TRIHIR,2023-05-29,May,BW,22,7,21,14,C,,
E7.TRIHIR,2023-05-29,May,BW,11,25,36.5,19,TR,,
E8.TRIHIR,2023-05-29,May,BW,NA,NA,NA,NA,NA,"done, sac",
F3.TRIHIR,2023-05-29,May,BW,7.75,3,12,3.5,BR,,
F4.TRIHIR,2023-05-29,May,BW,22.5,17,28,25,TR,,
F5.TRIHIR,2023-05-29,May,BW,17,28,40.5,40.5,TR,,
F8.TRIHIR,2023-05-29,May,BW,24.5,9,15.5,9,TR,,
G1.TRIHIR,2023-05-29,May,BW,NA,NA,NA,NA,NA,sac,
G2.TRIHIR,2023-05-29,May,BW,21,37,64,42,CR,,
G5.TRIHIR,2023-05-29,May,BW,30,13,46,18,TR,,
G8.TRIHIR,2023-05-29,May,BW,23.5,29,42,42,TL,,
H4.TRIHIR,2023-05-29,May,BW,27,65,37,35,BR,,
H5.TRIHIR,2023-05-29,May,BW,NA,NA,NA,NA,NA,,
H7.TRIHIR,2023-05-29,May,BW,34,34,40,30,BR,,
I1.TRIHIR,2023-05-29,May,BW,NA,NA,NA,NA,NA,,
I4.TRIHIR,2023-05-29,May,BW,NA,NA,NA,NA,NA,not found,
I7.TRIHIR,2023-05-29,May,BW,NA,NA,NA,NA,NA,,
J1.TRIHIR,2023-05-29,May,BW,NA,NA,NA,NA,NA,sac?,
J3.TRIHIR,2023-05-29,May,BW,NA,NA,NA,NA,NA,,
J6.TRIHIR,2023-05-29,May,BW,30.5,25,41,29,TL,,
A3.VICSAT,2023-05-29,May,BW,NA,NA,NA,NA,NA,,
B1.VICSAT,2023-05-29,May,BW,NA,NA,NA,NA,NA,,
B7.VICSAT,2023-05-29,May,BW,NA,NA,NA,NA,NA,,
